term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
betax,0.9966930477809997,1.2580389634321695e-4,0.02512015255677589,0.9475499891781933,0.9796815660930858,0.9964485627170118,1.013578026000929,1.046217950263837,39870.92955498742,1.0000013592066908,20191410,40000,1,med-pos-noerror,linear
sigma,1.0132543762203163,2.5801152632096093e-4,0.0513938565417739,0.9183142576269476,0.9777373736086022,1.0107333392883207,1.0467442793713846,1.1199504809345306,39677.49083363373,0.9999604372285019,20191410,40000,1,med-pos-noerror,linear
beta0,-1.0817414272724117,3.593996135575011e-4,0.06996071985964798,-1.2179329228222457,-1.1289380776063185,-1.0816205840386601,-1.0348227738113025,-0.9435818448836168,37892.50594232466,1.0000157164584011,20191411,40000,-1,med-pos-noerror,linear
betax,1.005605918028007,1.3248349926599768e-4,0.024884201627733804,0.9568437266320186,0.9888823580551744,1.0055749373860698,1.0223976121412794,1.054636165800571,35279.61540902046,0.9999839664013127,20191411,40000,1,med-pos-noerror,linear
sigma,0.9944096149623322,2.604393327906844e-4,0.050309554045875705,0.9014712076437916,0.9594305635201579,0.9922790282480434,1.0270938699659116,1.0994843695037184,37315.37300463962,0.9999685252963856,20191411,40000,1,med-pos-noerror,linear
beta0,-0.8442107170401767,3.5953353924408774e-4,0.06984061481723834,-0.9825021122866189,-0.8908452902515334,-0.8440552705277592,-0.7970709062523246,-0.7080490330784781,37734.38601041282,1.0000075847085612,20191412,40000,-1,med-pos-noerror,linear
betax,1.0204946020393972,1.2305029203122988e-4,0.02337690403512733,0.9744496801677566,1.0046491459511722,1.0204991634564948,1.0362418477630104,1.0667645334066185,36091.8123382146,1.0000279337241793,20191412,40000,1,med-pos-noerror,linear
sigma,0.982638784591703,2.6524282312711205e-4,0.049714697004265763,0.8910612804826099,0.9483418071151118,0.980314233080463,1.0150659132448512,1.0849632376479137,35130.33654680982,1.0001599982506146,20191412,40000,1,med-pos-noerror,linear
beta0,-0.8500786719922957,3.585459384850561e-4,0.06774765476004889,-0.983165454617851,-0.8957832274726902,-0.8504866228991552,-0.8044411412338902,-0.7185108050606194,35702.523759167845,0.9999977971318462,20191413,40000,-1,med-pos-noerror,linear
betax,0.9776914738028396,1.274419044808669e-4,0.024142326678135057,0.9302871151406374,0.9614167757422631,0.9777124269550875,0.993872070376955,1.0254741619648542,35886.717722378155,1.0000152642147688,20191413,40000,1,med-pos-noerror,linear
sigma,0.9361739132994457,2.5207616369870683e-4,0.047242792183153456,0.8492241158999004,0.9033511761586281,0.9343675407837434,0.9666899033161205,1.0340623585550004,35124.28997866033,1.0001208967834438,20191413,40000,1,med-pos-noerror,linear
beta0,-1.02452476883762,3.780549705644095e-4,0.07296532213897292,-1.1686433409969652,-1.0729650434540923,-1.0242939567933491,-0.9756540844358714,-0.8817732504194228,37249.72780389521,1.000059693294563,20191414,40000,-1,med-pos-noerror,linear
betax,0.9877494935943285,1.2652716247283646e-4,0.024504372525159582,0.9395199297611113,0.9713916535264261,0.987842025957274,1.0042795582128636,1.0354916705147748,37507.63103790616,0.9999917708951308,20191414,40000,1,med-pos-noerror,linear
sigma,1.0327479756497133,2.808979206416417e-4,0.052693111499890526,0.9356749346649156,0.9963915437537604,1.0302155381452516,1.0667730421645474,1.1432857561056369,35189.30096846336,1.0000199064563764,20191414,40000,1,med-pos-noerror,linear
beta0,-0.9717485735926286,3.4963534344434224e-4,0.0695021867125352,-1.1081934297034761,-1.0186392950067173,-0.9717837598488004,-0.9245383621470846,-0.8357219596208211,39515.390903904554,1.0000394016904277,20191415,40000,-1,med-pos-noerror,linear
betax,0.9562978687136399,1.226538280640402e-4,0.024406762003801447,0.9082058652834706,0.9398033273627584,0.9561709136153916,0.9727652749879389,1.0040669985823603,39596.620210395835,0.9999840081676155,20191415,40000,1,med-pos-noerror,linear
sigma,0.9783746071172483,2.481077055983142e-4,0.04928175438478968,0.8874923733336582,0.9446613856288895,0.9762062038693287,1.010295728146457,1.0800282989774603,39454.07035519966,1.0000194946178151,20191415,40000,1,med-pos-noerror,linear
beta0,-1.031434980804994,3.4949318913585084e-4,0.06421989477641434,-1.1568784673164074,-1.0747526873243567,-1.0311733560681449,-0.9883157367925262,-0.9043098145234164,33764.61063227075,1.0000928243299299,20191416,40000,-1,med-pos-noerror,linear
betax,1.0062136036320772,1.2110996435953696e-4,0.02274486484771695,0.961521583814197,0.9909723030038935,1.0062837280308081,1.0214840424180334,1.0508840339554564,35270.12253204398,0.9999747489402101,20191416,40000,1,med-pos-noerror,linear
sigma,0.9131056942786051,2.490799986207862e-4,0.046084333438309144,0.8284556110276239,0.8813322551333547,0.9111230990007366,0.9426843481501983,1.010125147397912,34231.7349811789,1.000010075355177,20191416,40000,1,med-pos-noerror,linear
beta0,-0.9391270842218177,3.565374252716222e-4,0.07136295618976943,-1.079618134306023,-0.9869374181713891,-0.9391820376881354,-0.8910834249310364,-0.7997349695111445,40062.25737598959,0.9999879925977214,20191417,40000,-1,med-pos-noerror,linear
betax,0.9902237447294129,1.2653908241869592e-4,0.024969369432097314,0.9411650406948628,0.9734698033695749,0.9903033062504314,1.0070268813820817,1.0388118803066255,38937.295951845554,0.9999652966322473,20191417,40000,1,med-pos-noerror,linear
sigma,1.0066052417555027,2.5779501934265926e-4,0.050948554366077946,0.9128740497599108,0.9712972087293972,1.0043798041175742,1.0396069465353648,1.1129044576549458,39058.42138170436,0.9999550766471935,20191417,40000,1,med-pos-noerror,linear
beta0,-1.0331779698745152,3.8927663440331604e-4,0.0714635283456226,-1.1751080218810355,-1.0807664677079696,-1.0329568923686472,-0.9850931259160501,-0.8935304628612336,33701.7331681976,0.999983680632126,20191418,40000,-1,med-pos-noerror,linear
betax,0.9790927647373738,1.4074440685819415e-4,0.025132535448539942,0.9301221702554572,0.9622869758374339,0.9789373395475266,0.99602552350575,1.0286960715154272,31886.75444194555,1.0002309410051706,20191418,40000,1,med-pos-noerror,linear
sigma,1.0154331049208623,2.8364834315629706e-4,0.05081879543891244,0.9219459424165664,0.9799562434987206,1.012941945008492,1.0485157653659116,1.1221734418391265,32098.758199134696,0.9999593996380582,20191418,40000,1,med-pos-noerror,linear
beta0,-0.9980433393643452,3.3188391350252107e-4,0.07118354147296976,-1.136120461434634,-1.0463450994542387,-0.9981111037975889,-0.9498605284018351,-0.8576201519299258,46003.06592936633,1.000075434367103,20191419,40000,-1,med-pos-noerror,linear
betax,0.9623246468880278,1.1242965250178515e-4,0.024774683312866502,0.9135145499243602,0.9455821660650108,0.962378362700328,0.9791025859286574,1.0108178634603087,48557.29516300208,0.9999673960348873,20191419,40000,1,med-pos-noerror,linear
sigma,1.0120077795715112,2.385543829687712e-4,0.051153214627881444,0.9179311255875502,0.9763341234713663,1.0099304165049388,1.0452688209293737,1.1176658037261014,45980.22182205861,1.0000357948956005,20191419,40000,1,med-pos-noerror,linear
beta0,-0.9213411339133287,3.4841696748621646e-4,0.07053888460749765,-1.0604610960981617,-0.9689263333156415,-0.9214512498391769,-0.8734989201292127,-0.7831507654467041,40988.17514603353,0.9999668941656981,20191420,40000,-1,med-pos-noerror,linear
betax,1.0421783937807096,1.1807292077852419e-4,0.024750059907839763,0.993334426369689,1.0256407755081791,1.042308974757328,1.0584989669225615,1.0912575364318955,43939.17474818818,0.9999657458744454,20191420,40000,1,med-pos-noerror,linear
sigma,0.9976733945601586,2.518330071319886e-4,0.05065337078691923,0.9046966115772221,0.9623579224872736,0.9953697327041691,1.0306747821056974,1.1038271741746175,40456.78800365327,0.9999676679574514,20191420,40000,1,med-pos-noerror,linear
beta0,-0.8605257750617606,3.3800040921954457e-4,0.0719323146496205,-1.002390159777516,-0.9082901410933502,-0.8604782602769275,-0.81303066644609,-0.7179794934339647,45291.178196111396,1.0000122056190794,20191421,40000,-1,med-pos-noerror,linear
betax,0.9830809745124525,1.2813715183422898e-4,0.026826222868614538,0.9304544183333274,0.9650569491903492,0.9830538851654299,1.0012319777622043,1.0355206540905593,43829.74295311897,0.9999618931069103,20191421,40000,1,med-pos-noerror,linear
sigma,1.0126899078416056,2.506630453252141e-4,0.05168906334667447,0.9176676593399562,0.9767755067182055,1.0103193674822062,1.0461312348597125,1.119367131051216,42522.29553570733,1.0000249596237358,20191421,40000,1,med-pos-noerror,linear
beta0,-0.8851929260203945,3.7881664193735394e-4,0.07033592223142668,-1.0239584333509761,-0.9324506287032371,-0.885033826196449,-0.8379193967667193,-0.7476740016839079,34474.36477666667,1.0000786428880504,20191422,40000,-1,med-pos-noerror,linear
betax,0.9998434821831126,1.3564962169754612e-4,0.025109215868283637,0.9504711140935372,0.9830322316054265,0.9998071683839818,1.0167691962237093,1.0490524091725442,34263.29511879344,1.0000074973237763,20191422,40000,1,med-pos-noerror,linear
sigma,0.9805695525377472,2.717138082995308e-4,0.04964713146357505,0.8888354271380446,0.9464496607650842,0.978698241063779,1.012887153033523,1.0824872870598663,33386.03945830145,0.9999820036739713,20191422,40000,1,med-pos-noerror,linear
beta0,-1.154766325284065,3.655225285697929e-4,0.06968414051065064,-1.29127332724437,-1.2019342391269323,-1.1543238879553064,-1.1073737493619058,-1.0197753800984644,36344.57517537957,0.9999874271960157,20191423,40000,-1,med-pos-noerror,linear
betax,0.9839856328484354,1.2487616480933006e-4,0.023842587298687875,0.93753799010945,0.9682225919078861,0.9838364065527065,1.0000458554857448,1.0308868482299347,36454.207263452896,1.0001103309220616,20191423,40000,1,med-pos-noerror,linear
sigma,0.9737779590166025,2.663846670546805e-4,0.04952874161622608,0.8823129856028209,0.9396912439211097,0.9711421103685194,1.0060263456306755,1.0768002183936447,34569.74220530713,0.9999818233853882,20191423,40000,1,med-pos-noerror,linear
beta0,-1.1111801320725188,3.392878473924998e-4,0.0731712475163596,-1.2542757060677063,-1.1611715021082452,-1.1113182472846317,-1.0621200822605301,-0.9659965517655222,46509.78268152462,0.999975525645328,20191424,40000,-1,med-pos-noerror,linear
betax,1.009592306073575,1.2142367483789397e-4,0.02555222312901688,0.9594489932603242,0.99257334403711,1.009495869976348,1.0265615812289086,1.059785304199683,44284.38700185117,1.000046414079212,20191424,40000,1,med-pos-noerror,linear
sigma,1.0351255968773045,2.460914732663705e-4,0.052145878183533764,0.9390338978573423,0.9985561740655863,1.0332539899769255,1.069267380893796,1.1432495854604756,44900.051488649944,0.999975448435871,20191424,40000,1,med-pos-noerror,linear
beta0,-0.9212935937199183,3.430832994615784e-4,0.06990873335539699,-1.0588667656125055,-0.9686023417792338,-0.9218457475688637,-0.8743787928482522,-0.7834441447303689,41520.6086004554,1.0000253177508451,20191425,40000,-1,med-pos-noerror,linear
betax,1.0053759814591818,1.2182065907002353e-4,0.024781339822739452,0.9566487983965601,0.9887945815282606,1.0053541172920055,1.02203281564187,1.0539529869291295,41381.63795185595,1.0000227280283454,20191425,40000,1,med-pos-noerror,linear
sigma,0.9892115879029928,2.4226823926323676e-4,0.050059837752500135,0.8970624984173307,0.9546727101901787,0.9869659681827043,1.021307967575505,1.092595804947633,42695.87412383329,0.9999571882575032,20191425,40000,1,med-pos-noerror,linear
beta0,-1.0177344996485223,4.1937018445254614e-4,0.07596939797411291,-1.1669409240202866,-1.0685573973283804,-1.0180984671383122,-0.9668091359851173,-0.8678335614856421,32815.7450078664,0.9999998419677949,20191426,40000,-1,med-pos-noerror,linear
betax,1.009519629067206,1.429736182256345e-4,0.027017402393650507,0.956563773511469,0.9914176309499689,1.0095037046309132,1.027604382485621,1.0622748411549197,35708.80908142057,0.999967961893823,20191426,40000,1,med-pos-noerror,linear
sigma,1.0776878872271727,2.946657081414366e-4,0.05464290398846774,0.9763677308845105,1.0395081380913551,1.075582295408846,1.1133697381819498,1.1901549761024959,34388.11326054493,1.0000437268883695,20191426,40000,1,med-pos-noerror,linear
beta0,-1.038811577971928,3.484919883249815e-4,0.06501156198241693,-1.1661950266466639,-1.082269671684087,-1.0393429133724208,-0.9953072189292249,-0.9100715447906336,34801.311004656214,0.9999903879546046,20191427,40000,-1,med-pos-noerror,linear
betax,1.061632824593009,1.1686076150462725e-4,0.022010415079561498,1.0180994932177032,1.0469277735140006,1.061676884771646,1.0764473035822348,1.1047689119642194,35474.725319573816,0.9999603743514848,20191427,40000,1,med-pos-noerror,linear
sigma,0.9109292095411424,2.42373993395583e-4,0.045645308305379786,0.826123778283198,0.879716811146949,0.9089529513701424,0.9401248120779204,1.0069478179519544,35466.656829318075,0.999990754761741,20191427,40000,1,med-pos-noerror,linear
beta0,-0.9708198015826491,3.8224583247262997e-4,0.07684854024262203,-1.1217261085300387,-1.0224499553389068,-0.970846558072791,-0.9187709206809642,-0.8202735842520601,40419.01508080456,0.9999966978317226,20191428,40000,-1,med-pos-noerror,linear
betax,0.9769177812935561,1.2548151751913991e-4,0.02541734313035728,0.926921289531072,0.9601798050173179,0.976796500659014,0.9940115070259341,1.026700381364302,41029.93030908835,0.9999720166945006,20191428,40000,1,med-pos-noerror,linear
sigma,1.083889474466848,2.7938711503910186e-4,0.05462697056182698,0.9834851051537121,1.0458375613083641,1.081540723318434,1.1196513069305616,1.1967736714252042,38229.75254103665,1.000003536365769,20191428,40000,1,med-pos-noerror,linear
beta0,-1.090598583715762,3.858188636300092e-4,0.07376133013068745,-1.2329701458707973,-1.1407275274271105,-1.0905319776832543,-1.041139828066107,-0.9445339357677688,36550.26788220702,0.9999733819243593,20191429,40000,-1,med-pos-noerror,linear
betax,1.0234138457109136,1.3141142486351295e-4,0.025268792037313106,0.9740227843863207,1.0063696832365951,1.0233036216177234,1.0403413123079748,1.073518201430063,36974.53439341024,0.9999717900339085,20191429,40000,1,med-pos-noerror,linear
sigma,1.0281306179143928,2.701298377650151e-4,0.051995173141439484,0.9330290523903397,0.9920180991863394,1.0257037920452707,1.061770793732934,1.1369561288052612,37049.37976347284,0.9999893079739207,20191429,40000,1,med-pos-noerror,linear
beta0,-1.0460825415519162,3.686467923067373e-4,0.07429936685730144,-1.1914497182496102,-1.0967478960453882,-1.0459643269002419,-0.9957557463784603,-0.9002423901279001,40620.878088564394,1.00000007669757,20191430,40000,-1,med-pos-noerror,linear
betax,0.9628451813243007,1.240105251844928e-4,0.02577974262197494,0.9125433719676073,0.9455380868741583,0.9628066311095653,0.9802073004393066,1.0134179961063452,43215.55161665911,0.9999574729300824,20191430,40000,1,med-pos-noerror,linear
sigma,1.0391919302352395,2.5438062679624475e-4,0.052523879367236424,0.9421974297153562,1.002114912493769,1.037071649399441,1.0738965799010105,1.147396054101925,42632.96368467557,0.9999631729387081,20191430,40000,1,med-pos-noerror,linear
beta0,-0.9872490971946368,3.6851637118028827e-4,0.06999045908434937,-1.1247137454369804,-1.0342960594427757,-0.986903402896963,-0.9399594454853831,-0.8511661893273045,36071.492521977874,1.0000915898618605,20191431,40000,-1,med-pos-noerror,linear
betax,1.007247824916715,1.2974630415271026e-4,0.024964142875180263,0.9585001532996982,0.9903345612887418,1.0073231571044692,1.024076289974547,1.0561304877619642,37020.589285671274,0.9999739984367572,20191431,40000,1,med-pos-noerror,linear
sigma,0.9844013166534423,2.605837610556937e-4,0.0498460673374013,0.8930619962930499,0.9496596979373203,0.9821812204935663,1.0169900256783901,1.0877041640099352,36590.39548718569,1.0000556937508445,20191431,40000,1,med-pos-noerror,linear
beta0,-0.8589138348333413,3.7258097444260903e-4,0.07038368339556732,-0.9965970588960503,-0.9064976034424007,-0.8585842777308387,-0.811344738618313,-0.7207333279651924,35686.39134114196,1.0000196111571593,20191432,40000,-1,med-pos-noerror,linear
betax,1.0126824226585056,1.328752857298706e-4,0.024738427236971734,0.9640952853196393,0.9960800184820158,1.0127694795203899,1.0292500100455815,1.0613118071871421,34662.17003339395,0.9999834235064798,20191432,40000,1,med-pos-noerror,linear
sigma,0.9957935943757373,2.7064138741468785e-4,0.05026040505159248,0.9039230294636073,0.9612149370556043,0.9937896645722935,1.028181033051839,1.1005154212616937,34487.645540731806,0.9999749950124653,20191432,40000,1,med-pos-noerror,linear
beta0,-0.8881735112512089,3.641824686922811e-4,0.07029287213454256,-1.026957069589998,-0.9353173984620505,-0.8884211786622744,-0.8402079541646935,-0.7501338737415585,37254.994739766524,1.0000158238794015,20191433,40000,-1,med-pos-noerror,linear
betax,0.969844172113697,1.3618655247799684e-4,0.025687826075756346,0.919073176540402,0.9527588730032868,0.9697983618499129,0.9870768108799005,1.0199818853751108,35578.38678924997,0.9999837409605563,20191433,40000,1,med-pos-noerror,linear
